"Sample","NorovirusAvgConc","NorovirusDilution","PMMoVAvgConc","Date","City","SampleType","NVnormalizedPMMoV","datafile","sevendayavg_nvpmmov","fourteendayavg_nvpmmov","diff_7","subtract_7","diff_14","subtract_14","seven_trend_direction","fourteen_trend_direction","thirty_days_ago","organism"
"26TM220807I","0.869491696357727",1,"15.6153182983398",2022-08-07,"TM","INFLUENT",0.00055681970725513,"08.19.22_L_1XNV_PMMoV_KF.xlsx",0.000666226655904796,0.0013327218015904,-0.666756198314268,-0.0013329902913712,-0.413511816065416,-0.000939654416886063,"-10% to -99%","-10% to -99%",0.00788183762434189,"Norovirus"
"26TM220812I","0.833427488803864",1,"22.932409286499",2022-08-12,"TM","INFLUENT",0.000363427792689243,"08.19.22_L_1XNV_PMMoV_KF.xlsx",0.00042052829933505,0.00127814653709472,-0.803101772121079,-0.00171523647551933,-0.399175850026472,-0.000849175637207083,"-10% to -99%","-10% to -99%",0.00788183762434189,"Norovirus"
"26TM220812I","0.478397160768509",1,"16.2944049835205",2022-08-12,"TM","INFLUENT",0.000293595968218748,"08.25.22_L_1XNV_PMMoV_KF.xlsx",0.000371494357609023,0.00113302407251282,-0.803914589241836,-0.00152305942980759,-0.437099987430955,-0.000879809551955867,"-10% to -99%","-10% to -99%",0.00743217819336623,"Norovirus"
"26TM220816I","2.35602617263794",1,"22.959493637085",2022-08-16,"TM","INFLUENT",0.00102616643462572,"08.25.22_L_1XNV_PMMoV_KF.xlsx",0.000458074161602328,0.00115149182543206,-0.751709141142952,-0.00138683532765946,-0.377631418595467,-0.000698684838102954,"-10% to -99%","-10% to -99%",0.00740669359778767,"Norovirus"
"26TM220820I","0.267648339271545",1,"13.3902883529663",2022-08-20,"TM","INFLUENT",0.000199882431368443,"09.01.22_L_1XNV_PMMoV_KF.xlsx",0.000408494310357535,0.0010240878044958,-0.750869689922164,-0.00123118698827653,-0.446673821135358,-0.000826697218177635,"-10% to -99%","-10% to -99%",0.00580156537760584,"Norovirus"
"26TM220826I","0.2171411216259",1,"48.0640602111816",2022-08-26,"TM","INFLUENT",4.51774404142795e-05,"09.01.22_L_1XNV_PMMoV_KF.xlsx",0.000379975583817597,0.000840162178324978,-0.707789485593198,-0.000920373189014761,-0.5511960433599,-0.00103184043193434,"-10% to -99%","-10% to -99%",0.00542223412943377,"Norovirus"
"26TM220829I","0.253106504678726",1,"18.2488136291504",2022-08-29,"TM","INFLUENT",0.000138697511971089,"09.08.22_L_1XNV_PMMoV_KF.xlsx",0.000374823898077519,0.000539055129450815,-0.467039432361093,-0.000328462462746592,-0.742269495508161,-0.00155249057451487,"-10% to -99%","-10% to -99%",0.00460008026401774,"Norovirus"
"26TM220902I","0.427550941705704",1,"21.4866504669189",2022-09-02,"TM","INFLUENT",0.000198984454261014,"09.08.22_L_1XNV_PMMoV_KF.xlsx",0.000323704576221217,0.000494965616063006,-0.514122448640851,-0.000342522079683579,-0.747979705374156,-0.0014690254855181,"-10% to -99%","-10% to -99%",0.00279830440196585,"Norovirus"
"26TM220907I","0.368915230035782",1,"29.4159870147705",2022-09-07,"TM","INFLUENT",0.000125413174084738,"09.19.22_L_1XNV_PMMoV_KF.xlsx",0.000289702487849145,0.000355115393592097,-0.311098710105289,-0.000130825811485905,-0.822678332818049,-0.00164754676967141,"-10% to -99%","-10% to -99%",0.00261598718106671,"Norovirus"
"26TM220913I","0.361490428447723",1,"27.7886428833008",2022-09-13,"TM","INFLUENT",0.000130085672037247,"09.19.22_L_1XNV_PMMoV_KF.xlsx",0.00026634387410893,0.000318919115858977,-0.28304732318642,-0.000105150483500093,-0.829200743963179,-0.00154829695556363,"-10% to -99%","-10% to -99%",0.00248597156752067,"Norovirus"
"26TM220915I","0.192190140485764",1,"30.7781753540039",2022-09-15,"TM","INFLUENT",6.2443643352874e-05,"09.22.22_L_1XNV_PMMoV_KF.xlsx",0.000128669189641381,0.000293371675621854,-0.719108388058168,-0.000329404971960947,-0.825721324776967,-0.00138997641757666,"-10% to -99%","-10% to -99%",0.00248597156752067,"Norovirus"
"26TM220919I","0.595334649085999",1,"27.8761386871338",2022-09-19,"TM","INFLUENT",0.000213564244233286,"09.22.22_L_1XNV_PMMoV_KF.xlsx",0.000130623734336358,0.000269559022346947,-0.680231202676899,-0.000277870576021177,-0.811185562571299,-0.00115808086588319,"-10% to -99%","-10% to -99%",0.00248597156752067,"Norovirus"
"26TM220923I","0.617052614688873",1,"27.3138046264648",2022-09-23,"TM","INFLUENT",0.00022591236304407,"09.29.22_L_1XNV_PMMoV_KF.xlsx",0.000156443008997757,0.000268209296407677,-0.58828141685847,-0.00022353257481984,-0.807815636393885,-0.00112737404541599,"-10% to -99%","-10% to -99%",0.00248597156752067,"Norovirus"
"26TM220926I","0.193977013230324",1,"18.2764339447021",2022-09-26,"TM","INFLUENT",0.000106135044624804,"09.29.22_L_1XNV_PMMoV_KF.xlsx",0.000151791227948288,0.000263307563012903,-0.595033217660804,-0.000223032670129231,-0.812037222303374,-0.00113754193623148,"-10% to -99%","-10% to -99%",0.00225318730970366,"Norovirus"
"26TM220929I","0.156222239136696",1,"23.8023834228516",2022-09-29,"TM","INFLUENT",6.56330235344054e-05,"10.07.22_L_1XNV_PMMoV_KF.xlsx",0.000132741023558772,0.000228222799889994,-0.589931581726982,-0.000190963552662445,-0.828754358473279,-0.0011044990017004,"-10% to -99%","-10% to -99%",0.00213576477485438,"Norovirus"
"26TM221003I","0.251889437437057",1,"16.0851573944092",2022-10-03,"TM","INFLUENT",0.000156597434057194,"10.07.22_L_1XNV_PMMoV_KF.xlsx",0.000137195917840551,0.000213449202844848,-0.526424785444049,-0.000152506570008593,-0.833000992726524,-0.00106469733424987,"-10% to -99%","-10% to -99%",0.00213576477485438,"Norovirus"
"26TM221006I","0.140043511986732",1,"32.262638092041",2022-10-06,"TM","INFLUENT",4.34073343869794e-05,"10.14.22_L_1XNV_PMMoV_KF.xlsx",0.000124813298176228,0.000195578586142579,-0.531382883898501,-0.000141530575932703,-0.827383556195038,-0.000937445486370241,"-10% to -99%","-10% to -99%",0.00213576477485438,"Norovirus"
"26TM221013I","0.833489656448364",1,"16.9893989562988",2022-10-13,"TM","INFLUENT",0.000490593963089758,"10.20.22_L_1XNV_PMMoV_KF.xlsx",0.000185977629567211,0.000157323409604296,0.445393649292086,5.73084399258301e-05,-0.863374271419369,-0.000994168415827762,"10% to 99%","-10% to -99%",0.00213576477485438,"Norovirus"
"26TM221017I","0.863981366157532",1,"6.81843566894531",2022-10-17,"TM","INFLUENT",0.00126712549345087,"10.20.22_L_1XNV_PMMoV_KF.xlsx",0.000336486379455437,0.000233555056895898,1.57599724249943,0.000205862645119078,-0.771938445247978,-0.000790532747599905,"100% to 999%","-10% to -99%",0.00213576477485438,"Norovirus"
"26TM221020I","1.18570601940155",1,"13.3317451477051",2022-10-20,"TM","INFLUENT",0.000889385452740714,"10.27.22_L_1XNV_PMMoV_KF.xlsx",0.0004312682494121,0.000293855629204929,1.7567115473871,0.000274825240414343,-0.650239398075756,-0.000546306549120049,"100% to 999%","-10% to -99%",0.00213576477485438,"Norovirus"
"26TM221020I","1.18570601940155",1,"6.78607892990112",2022-10-20,"TM","INFLUENT",0.00174726234641486,"10.27.22_L_1XNV_PMMoV_KF.xlsx",0.00066571500681068,0.000408753117379484,3.38572779078826,0.000513923778862393,-0.241722979621921,-0.000130302012071331,"100% to 999%","-10% to -99%",0.00213576477485438,"Norovirus"
"26TM221024I","0.495506703853607",1,"28.9883880615234",2022-10-24,"TM","INFLUENT",0.00017093282413702,"10.27.22_L_1XNV_PMMoV_KF.xlsx",0.000680757835468197,0.000406749429513484,4.1284660703764,0.000548016811909424,-0.178226898367608,-8.82161865495222e-05,"100% to 999%","-10% to -99%",0.00213576477485438,"Norovirus"
"26TM221027I","0.300301373004913",1,"18.3542881011963",2022-10-27,"TM","INFLUENT",0.000163613740478085,"11.03.22_L_1XNV_PMMoV_KF.xlsx",0.000681760164956895,0.000409478041398723,3.96924526390963,0.000544564247116344,0.15308445870716,5.43626478066261e-05,"100% to 999%","10% to 99%",0.00213576477485438,"Norovirus"
"26TM221031I","3.48313856124878",1,"29.4652309417725",2022-10-31,"TM","INFLUENT",0.00118211819487584,"11.03.22_L_1XNV_PMMoV_KF.xlsx",0.000844433145026732,0.00048462322160148,5.76557031474685,0.000719619846850505,0.519580349695238,0.000165704105742503,"100% to 999%","10% to 99%",0.00213576477485438,"Norovirus"
"26TM221103I","0.10729619115591",1,"9.98165416717529",2022-11-03,"TM","INFLUENT",0.000107493396744554,"11.14.22_L_1XNV_PMMoV_KF.xlsx",0.000789704492691703,0.000487841061129457,3.24623377838198,0.000603726863124492,0.66287716799991,0.000194469385507603,"100% to 999%","10% to 99%",0.00189455378741662,"Norovirus"
"26TM221107I","5.91014289855957",1,"23.0000171661377",2022-11-07,"TM","INFLUENT",0.00256962542935008,"11.14.22_L_1XNV_PMMoV_KF.xlsx",0.000975775912105876,0.000656131145780656,1.8998972073849,0.000639289532650439,1.4340908349792,0.00038657212343371,"100% to 999%","100% to 999%",0.00184490948926179,"Norovirus"
"26TM221110I","4.16279649734497",1,"18.7716941833496",2022-11-10,"TM","INFLUENT",0.00221759232634279,"11.18.22_L_1XNV_PMMoV_KF.xlsx",0.00116551975119189,0.000798394000301994,1.70254013083669,0.000734251501779787,1.97675737193105,0.000530184703894316,"100% to 999%","100% to 999%",0.00163968129863407,"Norovirus"
"26TM221114I","4.96273708343506",1,"18.9250831604004",2022-11-14,"TM","INFLUENT",0.00262230661887885,"11.18.22_L_1XNV_PMMoV_KF.xlsx",0.0012905260758296,0.00097812054132014,0.938556383177053,0.000624811069018919,2.71474533480152,0.000714812978307236,"10% to 99%","100% to 999%",0.00130034877283236,"Norovirus"
"26YC210914I","0.36",1,"18.68",2021-09-14,"YC","INFLUENT",0.00019271948608137,"11.17.22_L_1XNV_JGMA.xlsx",,,,,,,"None","None",,"Norovirus"
"26YC210921I","1.47",1,"25.71",2021-09-21,"YC","INFLUENT",0.000571761960326721,"11.17.22_L_1XNV_JGMA.xlsx",,,,,,,"None","None",,"Norovirus"
"26YC210929I","3.55",1,"27.26",2021-09-29,"YC","INFLUENT",0.00130227439471753,"11.17.22_L_1XNV_JGMA.xlsx",,,,,,,"None","None",,"Norovirus"
"26YC211005I","2.54",1,"25.3",2021-10-05,"YC","INFLUENT",0.00100395256916996,"11.17.22_L_1XNV_JGMA.xlsx",,,,,,,"None","None",,"Norovirus"
"26YC211012I","3.78",1,"28.45",2021-10-12,"YC","INFLUENT",0.0013286467486819,"11.17.22_L_1XNV_JGMA.xlsx",,,,,,,"None","None",,"Norovirus"
"26YC211019I","1.64",1,"28.63",2021-10-19,"YC","INFLUENT",0.000572825707300035,"11.17.22_L_1XNV_JGMA.xlsx",,,,,,,"None","None",,"Norovirus"
"26YC211026I","1.88",1,"9.99",2021-10-26,"YC","INFLUENT",0.00188188188188188,"11.17.22_L_1XNV_JGMA.xlsx",0.000979151821165629,,,,,,"None","None",,"Norovirus"
"26YC211102I","4.5",1,"21.91",2021-11-02,"YC","INFLUENT",0.00205385668644455,"11.17.22_L_1XNV_JGMA.xlsx",0.00124502856407465,,,,,,"None","None",,"Norovirus"
"26YC211109I","0.1",100,"37.92",2021-11-09,"YC","INFLUENT",0.00263713080168776,"11.17.22_L_1100XNV_JGMA.xlsx",0.00154008125569766,,,,,,"None","None",,"Norovirus"
"26YC211116I","0.2",100,"45.18",2021-11-16,"YC","INFLUENT",0.00442673749446658,"11.17.22_L_1100XNV_JGMA.xlsx",0.00198643312709038,,,,,,"None","None",,"Norovirus"
"26YC211129I","0.12",100,"18.1",2021-11-29,"YC","INFLUENT",0.00662983425414365,"11.17.22_L_1100XNV_JGMA.xlsx",0.00279013051065805,,,,,,"None","None",,"Norovirus"
"26YC211214I","0.08",100,"17.9",2021-12-14,"YC","INFLUENT",0.00446927374301676,"11.17.22_L_1100XNV_JGMA.xlsx",0.00323879150984874,,,,,,"None","None",,"Norovirus"
"26YC211221I","0.08",100,"12.87",2021-12-21,"YC","INFLUENT",0.00621600621600622,"11.17.22_L_1100XNV_JGMA.xlsx",0.00404496015394963,,,,,,"None","None",,"Norovirus"
"26YC211228I","0.185861214995384",100,"26.1627311706543",2021-12-28,"YC","INFLUENT",0.00710404482555924,"11.17.22_L_1100XNV_JGMA.xlsx",0.00479098343161782,0.00288506762639173,3.89299343376026,0.00381183161045219,,,"100% to 999%","None",,"Norovirus"
"26YC220104I","0.180217608809471",100,"22.33571434021",2022-01-04,"YC","INFLUENT",0.00806858496059083,"11.17.22_L_1100XNV_JGMA.xlsx",0.00565023032792444,0.00344762944599954,3.53823349195516,0.00440520176384978,,,"100% to 999%","None",,"Norovirus"
"26YC220111I","0.169813886284828",100,"23.4309349060059",2022-01-11,"YC","INFLUENT",0.00724742256192693,"11.17.22_L_1100XNV_JGMA.xlsx",0.00630884343653003,0.00392446234611385,3.09643544013664,0.00476876218083237,,,"100% to 999%","None",,"Norovirus"
"26YC220118I","0.694589138031006",100,"35.6838302612305",2022-01-18,"YC","INFLUENT",0.0194650947767134,"11.17.22_L_1100XNV_JGMA.xlsx",0.00845718019113672,0.00522180665911355,3.25747037531756,0.00647074706404634,,,"100% to 999%","None",,"Norovirus"
"26YC220125I","0.411152094602585",100,"33.7989463806152",2022-01-25,"YC","INFLUENT",0.012164642352236,"11.17.22_L_1100XNV_JGMA.xlsx",0.00924786706229277,0.00601899878647541,2.3144926471958,0.00645773655163472,,,"100% to 999%","None",,"Norovirus"
"26YC220201I","0.425842344760895",100,"25.97243309021",2022-02-01,"YC","INFLUENT",0.0163959357708929,"11.17.22_L_1100XNV_JGMA.xlsx",0.0109516759234179,0.00709523371663334,2.38140812402259,0.00771288441356918,,,"100% to 999%","None",,"Norovirus"
"26YC220207I","0.638085722923279",100,"32.0784149169922",2022-02-07,"YC","INFLUENT",0.0198914355517386,"11.17.22_L_1100XNV_JGMA.xlsx",0.0129053086856654,0.00847513441980752,2.19046620844071,0.00886034853171578,,,"100% to 999%","None",,"Norovirus"
"26YC220214I","0.469036161899567",100,"19.2554779052734",2022-02-14,"YC","INFLUENT",0.0243585832669005,"11.17.22_L_1100XNV_JGMA.xlsx",0.0153702427487142,0.010080613090166,2.20816028026295,0.0105792593170963,,,"100% to 999%","None",,"Norovirus"
"26YC220222I","0.674055337905884",100,"12.4038095474243",2022-02-22,"YC","INFLUENT",0.0543426062234125,"11.17.22_L_1100XNV_JGMA.xlsx",0.0219808172148315,0.013815523771378,2.89025153650789,0.0163305868869071,,,"100% to 999%","None",,"Norovirus"
"26YC220302I","1.4799667596817",100,"29.9589595794678",2022-03-02,"YC","INFLUENT",0.0493998049483664,"11.17.22_L_1100XNV_JGMA.xlsx",0.02800258612718,0.017155714781855,3.43862435466966,0.02169374269065,,,"100% to 999%","None",,"Norovirus"
"26YC220308I","1.2265704870224",100,"20.7326831817627",2022-03-08,"YC","INFLUENT",0.059161203413427,"11.17.22_L_1100XNV_JGMA.xlsx",0.0336734587895677,0.0210653194903522,2.98164140157,0.025216278598431,,,"100% to 999%","None",,"Norovirus"
"26YC220315I","2.38085079193115",100,"32.7364349365234",2022-03-15,"YC","INFLUENT",0.0727278580134846,"11.17.22_L_1100XNV_JGMA.xlsx",0.0423253467411746,0.0257866069017337,3.57676850846525,0.0330774796788819,,,"100% to 999%","None",,"Norovirus"
"26YC220321I","0.661019742488861",100,"13.2705974578857",2022-03-21,"YC","INFLUENT",0.0498108502338804,"03.31.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.0470989059501729,0.0290252909367954,3.30061173098278,0.0361472300267549,,,"100% to 999%","None",,"Norovirus"
"26YC220325I","0.928831458091736",100,"18.6102142333984",2022-03-25,"YC","INFLUENT",0.0499097671011668,"03.31.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.0513872390286626,0.032146273857164,2.98186825904762,0.0384819303429972,,,"100% to 999%","None",,"Norovirus"
"26YC220326I","0.712038636207581",100,"12.435827255249",2022-03-26,"YC","INFLUENT",0.057257038200417,"03.31.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.0560870183048793,0.0357286305267967,2.64906522439741,0.0407167755561651,11.3839837236264,0.032843562900405,"100% to 999%","1000%+",,"Norovirus"
"26YC220327I","1.08181214332581",100,"20.726490020752",2022-03-27,"YC","INFLUENT",0.0521946621083775,"03.31.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.0557801691455885,0.03888049318021,1.53767494631414,0.033799351930757,10.2774571018138,0.0354328637342105,"100% to 999%","1000%+",,"Norovirus"
"26YC220328I","1.13022398948669",100,"18.5907306671143",2022-03-28,"YC","INFLUENT",0.0607950278945186,"03.31.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.057408058137896,0.042705322132538,1.0500984400928,0.029405472010716,9.88182746225772,0.0387808597864242,"100% to 999%","100% to 999%",,"Norovirus"
"26YC220329I","1.71400737762451",100,"25.2891635894775",2022-03-29,"YC","INFLUENT",0.0677763569190436,"04.05.22_L_1100XNV_BCoV_PMMoV_KF.xlsx",0.0586387943529841,0.0461561265712759,0.741395047043722,0.0249653355634164,7.83911059608463,0.0409343199121623,"10% to 99%","100% to 999%",,"Norovirus"
"26YC220330I","1.74293613433838",100,"25.1346454620361",2022-03-30,"YC","INFLUENT",0.069343971331163,"04.05.22_L_1100XNV_BCoV_PMMoV_KF.xlsx",0.0581553819697953,0.050240364355485,0.37400840034279,0.0158300352286207,7.34696369575189,0.0442213655690095,"10% to 99%","100% to 999%",,"Norovirus"
"26YC220331I","2.07803511619568",100,"31.7625923156738",2022-03-31,"YC","INFLUENT",0.0654239772227355,"04.05.22_L_1100XNV_BCoV_PMMoV_KF.xlsx",0.0603858286824889,0.0537423673163309,0.282106823168517,0.013286922732316,6.57443228266643,0.0466471335996975,"10% to 99%","100% to 999%",,"Norovirus"
"26YC220401I","1.45183968544006",100,"28.963794708252",2022-04-01,"YC","INFLUENT",0.0501260176735898,"04.07.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.0604167216214064,0.0559019803250345,0.175714491835364,0.00902948259274382,5.59599925570315,0.047426845905227,"10% to 99%","100% to 999%",,"Norovirus"
"26YC220402I","1.22597467899323",100,"27.5954170227051",2022-04-02,"YC","INFLUENT",0.0444267494846884,"04.07.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.0585838232334452,0.0573354207691622,0.0445166279832126,0.00249680492856594,4.68769183543956,0.0472548076789962,"-9% to 9%","100% to 999%",,"Norovirus"
"26YC220403I","2.15956282615662",100,"54.1878242492676",2022-04-03,"YC","INFLUENT",0.0398532854211397,"04.12.22_L_1100XNV_BCoV_PMMoV_KF.xlsx",0.0568207694209827,0.0563004692832856,0.0186553804216356,0.00104060027539413,3.07515995882291,0.0424849455119076,"-9% to 9%","100% to 999%",0.0604167216214064,"Norovirus"
"26YC220404I","1.52570450305939",100,"32.788875579834",2022-04-04,"YC","INFLUENT",0.0465311626604767,"04.12.22_L_1100XNV_BCoV_PMMoV_KF.xlsx",0.0547830743875481,0.056095566262722,-0.0457250050862651,-0.0026249837503479,2.26978892899597,0.038939851480867,"-9% to 9%","100% to 999%",0.0604167216214064,"Norovirus"
"26YC220405I","1.58301508426666",100,"37.8689346313477",2022-04-05,"YC","INFLUENT",0.041802472123318,"04.12.22_L_1100XNV_BCoV_PMMoV_KF.xlsx",0.0510725194167302,0.0548556568848571,-0.129031898076003,-0.00756627493625393,1.60407428949657,0.0337903373945049,"-10% to -99%","100% to 999%",0.0604167216214064,"Norovirus"
"26YC220406I","0.922486186027527",100,"20.7901000976562",2022-04-06,"YC","INFLUENT",0.0443714162844037,"04.14.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.0475050115529074,0.0528301967613513,-0.183136453689178,-0.0106503704168879,1.04874557411427,0.0270435898596176,"-10% to -99%","100% to 999%",0.0604167216214064,"Norovirus"
"26YC220407I","0.910277903079987",100,"23.0788459777832",2022-04-07,"YC","INFLUENT",0.0394420892602803,"04.12.22_L_1100XNV_BCoV_PMMoV_KF.xlsx",0.0437933132725567,0.0520895709775228,-0.274774988965976,-0.0165925154099322,0.794627006184071,0.0230642800407274,"-10% to -99%","10% to 99%",0.0604167216214064,"Norovirus"
"26YC220408I","0.806772351264954",100,"21.7898216247559",2022-04-08,"YC","INFLUENT",0.0370251930079301,"04.14.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.0419217668917481,0.0511692442565773,-0.306123110180564,-0.0184949547296583,0.591762842683986,0.0190229703994133,"-10% to -99%","10% to 99%",0.0604167216214064,"Norovirus"
"26YC220409I","0.964896857738495",100,"24.0553894042969",2022-04-09,"YC","INFLUENT",0.0401114628211398,"04.14.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.041305297368384,0.0499445603009146,-0.294936808685387,-0.0172785258650612,0.397886220784641,0.0142159297741179,"-10% to -99%","10% to 99%",0.0604167216214064,"Norovirus"
"26YC220410I","1.05750167369843",100,"18.3710079193115",2022-04-10,"YC","INFLUENT",0.0575636175403737,"04.14.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.0438353448139889,0.0503280571174858,-0.228533065273814,-0.0129854246069938,0.294429494096605,0.0114475639372757,"-10% to -99%","10% to 99%",0.0604167216214064,"Norovirus"
"26YC220411I","0.787065088748932",100,"25.698392868042",2022-04-11,"YC","INFLUENT",0.030627015969069,"04.14.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.0415633238580735,0.0481731991228108,-0.241310855173169,-0.0132197505294746,0.128037366708135,0.00546787699027279,"-10% to -99%","10% to 99%",0.0604167216214064,"Norovirus"
"26YC220412I","1.5025672912597656",100,"32.959320068359375",2022-04-12,"YC","INFLUENT",0.0455885403019043,"04.19.22_L_1100XNV_BCoV_PMMoV_KF.xlsx",0.0421041907407287,0.0465883550787294,-0.175599887736567,-0.00896832867600145,0.00936448830440921,0.000432228507453544,"-10% to -99%","-9% to 9%",0.0604167216214064,"Norovirus"
"26YC220413I","1.2312833070755005",100,"27.348466873168945",2022-04-13,"YC","INFLUENT",0.0450220230913013,"04.19.22_L_1100XNV_BCoV_PMMoV_KF.xlsx",0.0421971345702855,0.0448510730615965,-0.111732990038543,-0.0053078769826219,-0.107270147480531,-0.0053892912938885,"-10% to -99%","-10% to -99%",0.0604167216214064,"Norovirus"
"26YC220414I","0.777915239334106",100,"32.8858184814453",2022-04-14,"YC","INFLUENT",0.0236550365858468,"04.21.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.0399418413310807,0.0418675773018187,-0.0879465757136373,-0.00385147194147594,-0.220957702600193,-0.0118747900145122,"-9% to 9%","-10% to -99%",0.0604167216214064,"Norovirus"
"26YC220414I","0.453503519296646",100,"24.4692535400391",2022-04-14,"YC","INFLUENT",0.0185336066159345,"04.26.22_L_1100XNV_BCoV_PMMoV_KF.xlsx",0.0373001861322242,0.0396109765119862,-0.110242985975709,-0.00462158075952392,-0.291420871288038,-0.0162910038130483,"-10% to -99%","-10% to -99%",0.0604167216214064,"Norovirus"
"26YC220415I","1.05526459217072",100,"20.5174369812012",2022-04-15,"YC","INFLUENT",0.0514325738218466,"04.21.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.0389174877037538,0.0401113925360689,-0.057808799760826,-0.00238780966463029,-0.300408159598913,-0.0172240282330933,"-9% to 9%","-10% to -99%",0.0604167216214064,"Norovirus"
"26YC220416I","1.36738121509552",100,"16.2291126251221",2022-04-16,"YC","INFLUENT",0.0842548355341908,"04.21.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.0427305188457276,0.0432829318298583,-0.025203998575795,-0.00110482596826126,-0.231215434243138,-0.0130175374534273,"-9% to 9%","-10% to -99%",0.0604167216214064,"Norovirus"
"26YC220416I","1.25923490524292",100,"18.6808624267578",2022-04-16,"YC","INFLUENT",0.0674077500532971,"04.26.22_L_1100XNV_BCoV_PMMoV_KF.xlsx",0.0479849094291888,0.0447741166436311,0.154501251946141,0.00642158557111526,-0.201824321837972,-0.0113214496190909,"10% to 99%","-10% to -99%",0.0604167216214064,"Norovirus"
"26YC220417I","0.880291640758514",100,"36.5222015380859",2022-04-17,"YC","INFLUENT",0.0241029183260087,"04.21.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.0449155348612037,0.0435098628009662,0.0667711235156334,0.00281134412047498,-0.206829973938803,-0.0113457940838909,"-9% to 9%","-10% to -99%",0.0604167216214064,"Norovirus"
"26YC220418I","0.557975113391876",100,"27.0043296813965",2022-04-18,"YC","INFLUENT",0.02066243154246,"04.21.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.0414355932113692,0.0418163638908274,-0.0180472291939118,-0.000761541358916283,-0.208476090298821,-0.011013832870524,"-9% to 9%","-10% to -99%",0.0604167216214064,"Norovirus"
"26YC220420I","0.427818596363068",100,"14.7988252639771",2022-04-20,"YC","INFLUENT",0.0289089565375472,"04.26.22_L_1100XNV_BCoV_PMMoV_KF.xlsx",0.0421861532044693,0.041063997267775,0.0561894944898835,0.00224431187338856,-0.211665665561066,-0.0110255737097478,"-9% to 9%","-10% to -99%",0.0604167216214064,"Norovirus"
"26YC220421I","1.02715754508972",100,"26.33544921875",2022-04-21,"YC","INFLUENT",0.0390028488429359,"04.26.22_L_1100XNV_BCoV_PMMoV_KF.xlsx",0.0451103306654695,0.0412052583988469,0.209386208035514,0.00781014453324528,-0.19472607036696,-0.00996398585773042,"10% to 99%","-10% to -99%",0.0604167216214064,"Norovirus"
"26YC220421I","0.985468089580536",100,"21.5744132995605",2022-04-21,"YC","INFLUENT",0.0456776309926634,"04.28.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.0442881959755862,0.04160284183967,0.138002440258095,0.00537070827183241,-0.167019559507302,-0.00834171846124466,"10% to 99%","-10% to -99%",0.0604167216214064,"Norovirus"
"26YC220422I","0.527851283550262",100,"10.1142549514771",2022-04-22,"YC","INFLUENT",0.0521888449601695,"04.28.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.0397073401792974,0.0412189295125125,-0.0707498703056937,-0.00302317866643023,-0.180995018021636,-0.00910912760497327,"-9% to 9%","-10% to -99%",0.0604167216214064,"Norovirus"
"26YC220423I","0.443668127059937",100,"17.8785419464111",2022-04-23,"YC","INFLUENT",0.0248156772733359,"04.28.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.0336227583535887,0.0408038338913887,-0.29930557849222,-0.0143621510756001,-0.152976455074842,-0.00736936523142209,"-10% to -99%","-10% to -99%",0.0604167216214064,"Norovirus"
"26YC220424I","0.556736886501312",100,"27.0031776428223",2022-04-24,"YC","INFLUENT",0.0206174582067862,"04.28.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.033124835479414,0.0390201851703089,-0.262508270651231,-0.0117906993817897,-0.16244767379383,-0.00756816990842057,"-10% to -99%","-10% to -99%",0.0604167216214064,"Norovirus"
"26YC220425I","0.752082645893097",100,"20.1254615783691",2022-04-25,"YC","INFLUENT",0.0373697091599348,"04.28.22_L_1100XNV_BCoV_PMMoV_SM.xlsx",0.0355115894247676,0.0384735913180684,-0.142968962852358,-0.00592400378660168,-0.142192400497743,-0.00637748174352807,"-10% to -99%","-10% to -99%",0.0604167216214064,"Norovirus"
"26YC220426I","0.401848077774048",100,"15.7950468063354",2022-04-26,"YC","INFLUENT",0.0254413983510872,"05.03.22_L_1100XNV_BCoV_PMMoV_KF.xlsx",0.035016223969559,0.0386011885870141,-0.16995930394883,-0.00716992923491029,-0.0780171417910698,-0.00326638871480456,"-10% to -99%","-9% to 9%",0.0604167216214064,"Norovirus"
